share,sector,year
0.016716391,Electricity,2030
0.074727217,Electricity,2030
0.160068926,Electricity,2030
0.097051072,Electricity,2030
0.105880393,Electricity,2030
0.10831686,Electricity,2030
0.077704229,Electricity,2030
0.347360905,Electricity,2030
0.159007804,Electricity,2030
0.096407706,Electricity,2030
0.105178496,Electricity,2030
0.107598811,Electricity,2030
0.077189115,Electricity,2030
0.345058196,Electricity,2030
0.136176335,Electricity,2030
0.086442548,Electricity,2030
0.083383498,Electricity,2030
0.091969052,Electricity,2030
0.06561805,Electricity,2030
0.341918107,Electricity,2030
0.061440274,Electricity,2030
0.039001298,Electricity,2030
0.037621111,Electricity,2030
0.041494756,Electricity,2030
0.029605665,Electricity,2030
0.154267201,Electricity,2030
0.055647383,Electricity,2030
0.035324064,Electricity,2030
0.034074007,Electricity,2030
0.037582426,Electricity,2030
0.026814297,Electricity,2030
0.139722131,Electricity,2030
0.034938996,Electricity,2030
0.022178713,Electricity,2030
0.021393847,Electricity,2030
0.023596658,Electricity,2030
0.016835736,Electricity,2030
0.087726516,Electricity,2030
0.159069982,Electricity,2030
0.100975067,Electricity,2030
0.097401737,Electricity,2030
0.107430673,Electricity,2030
0.076649603,Electricity,2030
0.399400578,Electricity,2030
0.13782844,Electricity,2030
0.087491278,Electricity,2030
0.084395115,Electricity,2030
0.093084829,Electricity,2030
0.066414134,Electricity,2030
0.346066291,Electricity,2030
0.138423501,Electricity,2030
0.090736137,Electricity,2030
0.08579859,Electricity,2030
0.095311685,Electricity,2030
0.076631729,Electricity,2030
0.353081945,Electricity,2030
0.057806958,Electricity,2030
0.037892265,Electricity,2030
0.035830299,Electricity,2030
0.039803057,Electricity,2030
0.032002132,Electricity,2030
0.147450346,Electricity,2030
0.054485877,Electricity,2030
0.035715308,Electricity,2030
0.033771805,Electricity,2030
0.037516323,Electricity,2030
0.03016357,Electricity,2030
0.138979142,Electricity,2030
0.042729408,Electricity,2030
0.028008982,Electricity,2030
0.02648483,Electricity,2030
0.02942139,Electricity,2030
0.023655148,Electricity,2030
0.108991481,Electricity,2030
0.08115065,Electricity,2030
0.053193977,Electricity,2030
0.050299345,Electricity,2030
0.055876388,Electricity,2030
0.044925281,Electricity,2030
0.206993966,Electricity,2030
0.135713523,Electricity,2030
0.088959756,Electricity,2030
0.084118874,Electricity,2030
0.093445726,Electricity,2030
0.075131476,Electricity,2030
0.346169504,Electricity,2030
0.135402979,Electricity,2030
0.103358882,Electricity,2030
0.16542627,Electricity,2030
0.09148689,Electricity,2030
0.082616421,Electricity,2030
0.063064646,Electricity,2030
0.100935196,Electricity,2030
0.055820924,Electricity,2030
0.00182056,Electricity,2030
0.001389711,Electricity,2030
0.002224238,Electricity,2030
0.001230086,Electricity,2030
0.08966487,Electricity,2030
0.068445028,Electricity,2030
0.109546518,Electricity,2030
0.060583306,Electricity,2030
0.136098635,Electricity,2030
0.10360494,Electricity,2030
0.061044326,Electricity,2030
0.13117603,Electricity,2030
0.093449975,Electricity,2030
0.159955262,Electricity,2030
0.052562805,Electricity,2030
0.040013379,Electricity,2030
0.023575997,Electricity,2030
0.050661641,Electricity,2030
0.036091419,Electricity,2030
0.0617765,Electricity,2030
0.15789687,Electricity,2030
0.120198823,Electricity,2030
0.070821489,Electricity,2030
0.152185836,Electricity,2030
0.108417389,Electricity,2030
0.185574493,Electricity,2030
0.013695338,Electricity,2030
0.010425562,Electricity,2030
0.006142771,Electricity,2030
0.013199986,Electricity,2030
0.009403688,Electricity,2030
0.016095984,Electricity,2030
0.061703209,Electricity,2030
0.046971501,Electricity,2030
0.027675743,Electricity,2030
0.059471441,Electricity,2030
0.042367532,Electricity,2030
0.072519117,Electricity,2030
0.270046144,Electricity,2030
0.205572338,Electricity,2030
0.121123807,Electricity,2030
0.260278739,Electricity,2030
0.185422914,Electricity,2030
0.317382328,Electricity,2030
0.13771095,Electricity,2030
0.096023941,Electricity,2030
0.067819139,Electricity,2030
0.121577594,Electricity,2030
0.086602447,Electricity,2030
0.353818038,Electricity,2030
0.057384444,Electricity,2030
0.040013379,Electricity,2030
0.028260379,Electricity,2030
0.050661641,Electricity,2030
0.036087423,Electricity,2030
0.147436725,Electricity,2030
0.090672403,Electricity,2030
0.063224612,Electricity,2030
0.044653851,Electricity,2030
0.080049789,Electricity,2030
0.05702126,Electricity,2030
0.232962822,Electricity,2030
0.024689902,Electricity,2030
0.017215927,Electricity,2030
0.012159148,Electricity,2030
0.021797387,Electricity,2030
0.015526767,Electricity,2030
0.063435279,Electricity,2030
0.073754545,Electricity,2030
0.051428024,Electricity,2030
0.036322237,Electricity,2030
0.065113922,Electricity,2030
0.046382107,Electricity,2030
0.189496102,Electricity,2030
0.132515404,Electricity,2030
0.092401158,Electricity,2030
0.065260465,Electricity,2030
0.116990726,Electricity,2030
0.083335118,Electricity,2030
0.340469223,Electricity,2030
0.132805223,Electricity,2030
0.088399973,Electricity,2030
0.070682993,Electricity,2030
0.111924841,Electricity,2030
0.079187287,Electricity,2030
0.366134655,Electricity,2030
0.06011298,Electricity,2030
0.040013379,Electricity,2030
0.031993963,Electricity,2030
0.05066168,Electricity,2030
0.035843348,Electricity,2030
0.165727255,Electricity,2030
0.067013035,Electricity,2030
0.044606306,Electricity,2030
0.035666382,Electricity,2030
0.05647687,Electricity,2030
0.039957618,Electricity,2030
0.18475022,Electricity,2030
0.025472855,Electricity,2030
0.016955656,Electricity,2030
0.013557431,Electricity,2030
0.02146787,Electricity,2030
0.015188607,Electricity,2030
0.070226869,Electricity,2030
0.080249361,Electricity,2030
0.053416885,Electricity,2030
0.04271116,Electricity,2030
0.067632107,Electricity,2030
0.047849995,Electricity,2030
0.221241842,Electricity,2030
0.124054423,Electricity,2030
0.082575123,Electricity,2030
0.066025551,Electricity,2030
0.104549891,Electricity,2030
0.073969479,Electricity,2030
0.342009315,Electricity,2030
0.132050713,Electricity,2030
0.087718604,Electricity,2030
0.072227661,Electricity,2030
0.111062147,Electricity,2030
0.078902325,Electricity,2030
0.410466954,Electricity,2030
0.060235743,Electricity,2030
0.040013379,Electricity,2030
0.032947091,Electricity,2030
0.05066168,Electricity,2030
0.035991779,Electricity,2030
0.187237019,Electricity,2030
0.062040932,Electricity,2030
0.04121253,Electricity,2030
0.033934473,Electricity,2030
0.052179947,Electricity,2030
0.037070408,Electricity,2030
0.192848277,Electricity,2030
0.024926998,Electricity,2030
0.016558498,Electricity,2030
0.013634298,Electricity,2030
0.02096502,Electricity,2030
0.014894263,Electricity,2030
0.077483178,Electricity,2030
0.078435721,Electricity,2030
0.052103255,Electricity,2030
0.042901916,Electricity,2030
0.065968895,Electricity,2030
0.046866545,Electricity,2030
0.243809902,Electricity,2030
0.11138878,Electricity,2030
0.073993301,Electricity,2030
0.060926221,Electricity,2030
0.093684288,Electricity,2030
0.066556503,Electricity,2030
0.346241318,Electricity,2030
0.126174737,Electricity,2030
0.099597573,Electricity,2030
0.070591769,Electricity,2030
0.104137279,Electricity,2030
0.075334533,Electricity,2030
0.386718966,Electricity,2030
0.051201654,Electricity,2030
0.040416652,Electricity,2030
0.02864611,Electricity,2030
0.042258863,Electricity,2030
0.030570721,Electricity,2030
0.156930389,Electricity,2030
0.064294208,Electricity,2030
0.050751421,Electricity,2030
0.035971083,Electricity,2030
0.053064695,Electricity,2030
0.038387828,Electricity,2030
0.197058384,Electricity,2030
0.027007176,Electricity,2030
0.021318445,Electricity,2030
0.015109873,Electricity,2030
0.02229015,Electricity,2030
0.016125042,Electricity,2030
0.08277558,Electricity,2030
0.063977249,Electricity,2030
0.050501225,Electricity,2030
0.035793752,Electricity,2030
0.052803095,Electricity,2030
0.038198583,Electricity,2030
0.196086921,Electricity,2030
0.112457812,Electricity,2030
0.088769951,Electricity,2030
0.062917476,Electricity,2030
0.092816128,Electricity,2030
0.067144635,Electricity,2030
0.344677308,Electricity,2030
0.108451023,Electricity,2030
0.077056964,Electricity,2030
0.115018528,Electricity,2030
0.292798783,Electricity,2030
0.05662276,Electricity,2030
0.040231782,Electricity,2030
0.060051683,Electricity,2030
0.152871542,Electricity,2030
0.01694799,Electricity,2030
0.01204194,Electricity,2030
0.017974316,Electricity,2030
0.045756608,Electricity,2030
0.123004243,Electricity,2030
0.087397364,Electricity,2030
0.130453052,Electricity,2030
0.33208993,Electricity,2030
0.105196655,Electricity,2030
0.079753439,Electricity,2030
0.10660812,Electricity,2030
0.346388935,Electricity,2030
0.044182844,Electricity,2030
0.033496633,Electricity,2030
0.044775662,Electricity,2030
0.145484171,Electricity,2030
0.002525577,Electricity,2030
0.001914733,Electricity,2030
0.002559464,Electricity,2030
0.008316159,Electricity,2030
0.103509525,Electricity,2030
0.078474364,Electricity,2030
0.104898353,Electricity,2030
0.340833595,Electricity,2030
0.104569122,Electricity,2030
0.080052122,Electricity,2030
0.105358737,Electricity,2030
0.393028201,Electricity,2030
0.051825255,Electricity,2030
0.039674443,Electricity,2030
0.052216594,Electricity,2030
0.194787777,Electricity,2030
0.006317589,Electricity,2030
0.004836384,Electricity,2030
0.006365294,Electricity,2030
0.023744971,Electricity,2030
0.092060758,Electricity,2030
0.070476436,Electricity,2030
0.09275592,Electricity,2030
0.346014898,Electricity,2030
0.1029118,Electricity,2030
0.110667106,Electricity,2030
0.078096963,Electricity,2030
0.101951806,Electricity,2030
0.378235245,Electricity,2030
0.042651248,Electricity,2030
0.045865393,Electricity,2030
0.03236687,Electricity,2030
0.042253383,Electricity,2030
0.156757584,Electricity,2030
0.051017858,Electricity,2030
0.054862501,Electricity,2030
0.038716063,Electricity,2030
0.050541947,Electricity,2030
0.187507672,Electricity,2030
0.021918012,Electricity,2030
0.023569726,Electricity,2030
0.016632983,Electricity,2030
0.021713554,Electricity,2030
0.080556017,Electricity,2030
0.094189025,Electricity,2030
0.101286993,Electricity,2030
0.071477486,Electricity,2030
0.0933104,Electricity,2030
0.346176132,Electricity,2030
0.111891917,Electricity,2030
0.065117238,Electricity,2030
0.043650971,Electricity,2030
0.286709591,Electricity,2030
0.099251134,Electricity,2030
0.057760739,Electricity,2030
0.038719583,Electricity,2030
0.254319104,Electricity,2030
0.154258341,Electricity,2030
0.089773037,Electricity,2030
0.060178845,Electricity,2030
0.395268462,Electricity,2030
0.130081448,Electricity,2030
0.075702918,Electricity,2030
0.050747021,Electricity,2030
0.333318078,Electricity,2030
0.106751737,Electricity,2030
0.075441272,Electricity,2030
0.064201567,Electricity,2030
0.369126673,Electricity,2030
0.055227643,Electricity,2030
0.039029282,Electricity,2030
0.033214459,Electricity,2030
0.190966411,Electricity,2030
0.042571777,Electricity,2030
0.030085403,Electricity,2030
0.025603094,Electricity,2030
0.147204898,Electricity,2030
0.100523476,Electricity,2030
0.07103977,Electricity,2030
0.060455828,Electricity,2030
0.347590561,Electricity,2030
0.104224234,Electricity,2030
0.08113838,Electricity,2030
0.067281401,Electricity,2030
0.372786884,Electricity,2030
0.048045134,Electricity,2030
0.037403051,Electricity,2030
0.031015281,Electricity,2030
0.171846749,Electricity,2030
0.044562455,Electricity,2030
0.034691792,Electricity,2030
0.028767057,Electricity,2030
0.159389983,Electricity,2030
0.096730278,Electricity,2030
0.075304349,Electricity,2030
0.062443718,Electricity,2030
0.345982673,Electricity,2030
0.105574974,Electricity,2030
0.096990524,Electricity,2030
0.073923823,Electricity,2030
0.381684841,Electricity,2030
0.039865305,Electricity,2030
0.036623801,Electricity,2030
0.027913772,Electricity,2030
0.144124899,Electricity,2030
0.040709309,Electricity,2030
0.037399178,Electricity,2030
0.028504746,Electricity,2030
0.147176226,Electricity,2030
0.095699666,Electricity,2030
0.087918191,Electricity,2030
0.067009111,Electricity,2030
0.345982671,Electricity,2030
0.143615652,Electricity,2030
0.125934887,Electricity,2030
0.137770723,Electricity,2030
0.058004614,Electricity,2030
0.050863568,Electricity,2030
0.055643918,Electricity,2030
0.039314316,Electricity,2030
0.034474264,Electricity,2030
0.037714286,Electricity,2030
0.147493965,Electricity,2030
0.106782518,Electricity,2030
0.082329191,Electricity,2030
0.119672759,Electricity,2030
0.16655678,Electricity,2030
0.070255595,Electricity,2030
0.050863568,Electricity,2030
0.039215749,Electricity,2030
0.057003558,Electricity,2030
0.079335759,Electricity,2030
0.065882017,Electricity,2030
0.04769719,Electricity,2030
0.036774475,Electricity,2030
0.053454952,Electricity,2030
0.07439692,Electricity,2030
0.050824359,Electricity,2030
0.036795764,Electricity,2030
0.028369489,Electricity,2030
0.04123756,Electricity,2030
0.057393139,Electricity,2030
0.279941657,Electricity,2030
0.202671852,Electricity,2030
0.15625975,Electricity,2030
0.227137364,Electricity,2030
0.316122635,Electricity,2030
0.147594498,Electricity,2030
0.101172228,Electricity,2030
0.08495163,Electricity,2030
0.111681378,Electricity,2030
0.358824984,Electricity,2030
0.074202011,Electricity,2030
0.050863568,Electricity,2030
0.042708785,Electricity,2030
0.056146963,Electricity,2030
0.18039653,Electricity,2030
0.055497837,Electricity,2030
0.038042338,Electricity,2030
0.03194314,Electricity,2030
0.041993943,Electricity,2030
0.134923799,Electricity,2030
0.06075373,Electricity,2030
0.041645118,Electricity,2030
0.034968298,Electricity,2030
0.045970957,Electricity,2030
0.147701686,Electricity,2030
0.132979113,Electricity,2030
0.091153758,Electricity,2030
0.076539386,Electricity,2030
0.10062225,Electricity,2030
0.323292728,Electricity,2030
0.14635167,Electricity,2030
0.099231197,Electricity,2030
0.077403231,Electricity,2030
0.109889953,Electricity,2030
0.431907553,Electricity,2030
0.075016409,Electricity,2030
0.050863568,Electricity,2030
0.039675068,Electricity,2030
0.056326994,Electricity,2030
0.221385611,Electricity,2030
0.055166243,Electricity,2030
0.037404508,Electricity,2030
0.029176609,Electricity,2030
0.041422252,Electricity,2030
0.162804544,Electricity,2030
0.055799665,Electricity,2030
0.03783399,Electricity,2030
0.029511617,Electricity,2030
0.041897865,Electricity,2030
0.164673877,Electricity,2030
0.113671405,Electricity,2030
0.077072913,Electricity,2030
0.060119123,Electricity,2030
0.085351574,Electricity,2030
0.335462782,Electricity,2030
0.132944735,Electricity,2030
0.107019897,Electricity,2030
0.073758904,Electricity,2030
0.095981836,Electricity,2030
0.380267703,Electricity,2030
0.064330984,Electricity,2030
0.051786145,Electricity,2030
0.035691394,Electricity,2030
0.046444908,Electricity,2030
0.184008759,Electricity,2030
0.050258487,Electricity,2030
0.04045785,Electricity,2030
0.027883849,Electricity,2030
0.036285016,Electricity,2030
0.143756573,Electricity,2030
0.056997777,Electricity,2030
0.045882947,Electricity,2030
0.031622866,Electricity,2030
0.041150567,Electricity,2030
0.163033261,Electricity,2030
0.117572252,Electricity,2030
0.09464512,Electricity,2030
0.065230116,Electricity,2030
0.084883397,Electricity,2030
0.336297112,Electricity,2030
0.053560452,Electricity,2030
0.059251132,Electricity,2030
0.126421502,Electricity,2030
0.080664695,Electricity,2030
0.442903147,Electricity,2030
0.022873421,Electricity,2030
0.025303671,Electricity,2030
0.053989317,Electricity,2030
0.034448505,Electricity,2030
0.189145343,Electricity,2030
0.010303037,Electricity,2030
0.011397712,Electricity,2030
0.024318791,Electricity,2030
0.015516884,Electricity,2030
0.085198078,Electricity,2030
0.027244154,Electricity,2030
0.030138785,Electricity,2030
0.064305784,Electricity,2030
0.041031045,Electricity,2030
0.225287893,Electricity,2030
0.015417421,Electricity,2030
0.017055488,Electricity,2030
0.036390536,Electricity,2030
0.0232194,Electricity,2030
0.127490044,Electricity,2030
0.052895323,Electricity,2030
0.045754777,Electricity,2030
0.10639939,Electricity,2030
0.060245496,Electricity,2030
0.488526524,Electricity,2030
0.026530768,Electricity,2030
0.022949276,Electricity,2030
